# BUSCO version is: 5.0.0 
# The lineage dataset is: poales_odb10 (Creation date: 2020-08-05, number of species: 12, number of BUSCOs: 4896)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
21319at38820	Duplicated	Chr7D	11379932	11381268	-	307.7	169	https://www.orthodb.org/v10?query=21319at38820	LOC101778643
21319at38820	Duplicated	Chr7A	10712761	10785372	-	308.6	182	https://www.orthodb.org/v10?query=21319at38820	LOC101778643
21321at38820	Complete	Chr5B:485401012-604174216	595304915	595305607	-	386.5	178	https://www.orthodb.org/v10?query=21321at38820	photosystem I reaction center subunit III, chloroplastic
21347at38820	Duplicated	Chr1A	88921329	88922729	-	393.8	212	https://www.orthodb.org/v10?query=21347at38820	Stress protein
21347at38820	Duplicated	Chr1B	151678418	151679830	-	397.3	212	https://www.orthodb.org/v10?query=21347at38820	Stress protein
21347at38820	Duplicated	Chr1D	93787184	93788800	-	417.8	212	https://www.orthodb.org/v10?query=21347at38820	Stress protein
21353at38820	Duplicated	Chr2B	152404792	152405904	+	389.9	199	https://www.orthodb.org/v10?query=21353at38820	Putative plastid-lipid-associated protein 6, chloroplastic
21353at38820	Duplicated	Chr2D	95463232	95464353	+	390.2	200	https://www.orthodb.org/v10?query=21353at38820	Putative plastid-lipid-associated protein 6, chloroplastic
21353at38820	Duplicated	Chr2A	95420268	95421375	+	402.0	200	https://www.orthodb.org/v10?query=21353at38820	Putative plastid-lipid-associated protein 6, chloroplastic
21364at38820	Duplicated	Chr7A	562310113	562314907	+	351.8	172	https://www.orthodb.org/v10?query=21364at38820	protein FMP32, mitochondrial
21364at38820	Duplicated	Chr7D:494045331-526142484	494045331	494050003	+	376.9	169	https://www.orthodb.org/v10?query=21364at38820	protein FMP32, mitochondrial
21367at38820	Duplicated	Chr5B	684173455	684173940	+	271.7	133	https://www.orthodb.org/v10?query=21367at38820	uncharacterized protein LOC100828669
21367at38820	Duplicated	Chr4A	627325840	627327099	+	291.6	132	https://www.orthodb.org/v10?query=21367at38820	uncharacterized protein LOC100828669
21367at38820	Duplicated	Chr5B	683400011	683401314	+	293.7	134	https://www.orthodb.org/v10?query=21367at38820	uncharacterized protein LOC100828669
21367at38820	Duplicated	Chr5D	543431426	543432043	+	295.5	134	https://www.orthodb.org/v10?query=21367at38820	uncharacterized protein LOC100828669
21370at38820	Duplicated	Chr3B	367296681	367299877	-	277.4	160	https://www.orthodb.org/v10?query=21370at38820	uncharacterized protein LOC100276801
21370at38820	Duplicated	Chr3D	276205783	276208921	-	288.6	149	https://www.orthodb.org/v10?query=21370at38820	uncharacterized protein LOC100276801
21370at38820	Duplicated	Chr3A	376545381	376548746	+	291.3	149	https://www.orthodb.org/v10?query=21370at38820	uncharacterized protein LOC100276801
21379at38820	Duplicated	Chr7D	388535097	388546407	+	352.5	198	https://www.orthodb.org/v10?query=21379at38820	Transcription factor ILR3
21379at38820	Duplicated	Chr7A	440106656	440110678	+	358.1	198	https://www.orthodb.org/v10?query=21379at38820	Transcription factor ILR3
21379at38820	Duplicated	Chr7B	384956403	384960274	+	361.1	198	https://www.orthodb.org/v10?query=21379at38820	Transcription factor ILR3
21381at38820	Duplicated	Chr4A	535793562	535795421	-	269.0	178	https://www.orthodb.org/v10?query=21381at38820	uncharacterized protein LOC4350186
21381at38820	Duplicated	Chr4B	92025869	92028247	+	269.2	178	https://www.orthodb.org/v10?query=21381at38820	uncharacterized protein LOC4350186
21381at38820	Duplicated	Chr4D	60137122	60139392	+	273.3	182	https://www.orthodb.org/v10?query=21381at38820	uncharacterized protein LOC4350186
21385at38820	Duplicated	Chr7A	643524851	643532652	+	269.5	238	https://www.orthodb.org/v10?query=21385at38820	Os02g0276900 protein
21385at38820	Duplicated	Chr7B	604659075	604666153	+	272.1	230	https://www.orthodb.org/v10?query=21385at38820	Os02g0276900 protein
21385at38820	Duplicated	Chr7D	555382177	555389034	+	282.1	235	https://www.orthodb.org/v10?query=21385at38820	Os02g0276900 protein
21392at38820	Duplicated	Chr3A	431654013	431655673	+	313.3	164	https://www.orthodb.org/v10?query=21392at38820	Myosin ID heavy chain
21392at38820	Duplicated	Chr3B	422516311	422518063	+	321.2	168	https://www.orthodb.org/v10?query=21392at38820	Myosin ID heavy chain
21392at38820	Duplicated	Chr3D	312946776	312948178	+	322.2	165	https://www.orthodb.org/v10?query=21392at38820	Myosin ID heavy chain
21394at38820	Duplicated	Chr3B	695299114	695299779	+	357.6	180	https://www.orthodb.org/v10?query=21394at38820	uncharacterized protein LOC109741362
21394at38820	Duplicated	Chr3D	517528452	517529117	-	359.4	180	https://www.orthodb.org/v10?query=21394at38820	uncharacterized protein LOC109741362
21394at38820	Duplicated	Chr3A	652217926	652218591	-	359.7	180	https://www.orthodb.org/v10?query=21394at38820	uncharacterized protein LOC109741362
21420at38820	Duplicated	Chr2A	637201275	637202472	+	299.2	153	https://www.orthodb.org/v10?query=21420at38820	NAD(P)H-quinone oxidoreductase subunit M, chloroplastic
21420at38820	Duplicated	Chr2B	581613208	581614075	+	303.2	157	https://www.orthodb.org/v10?query=21420at38820	NAD(P)H-quinone oxidoreductase subunit M, chloroplastic
21420at38820	Duplicated	Chr2D	491879364	491880249	+	303.9	153	https://www.orthodb.org/v10?query=21420at38820	NAD(P)H-quinone oxidoreductase subunit M, chloroplastic
21425at38820	Duplicated	Chr4D	52124759	52126210	-	300.6	161	https://www.orthodb.org/v10?query=21425at38820	LOB domain-containing protein 37
21425at38820	Duplicated	Chr4B	78824224	78825701	-	307.5	160	https://www.orthodb.org/v10?query=21425at38820	LOB domain-containing protein 37
21432at38820	Duplicated	Chr1A	393374542	393378961	+	309.3	161	https://www.orthodb.org/v10?query=21432at38820	uncharacterized protein At5g01610
21432at38820	Duplicated	Chr1B	427318456	427321598	+	325.7	156	https://www.orthodb.org/v10?query=21432at38820	uncharacterized protein At5g01610
21432at38820	Duplicated	Chr1D	314051942	314055171	+	328.0	156	https://www.orthodb.org/v10?query=21432at38820	uncharacterized protein At5g01610
21434at38820	Duplicated	Chr6B	488575464	488577362	+	324.3	152	https://www.orthodb.org/v10?query=21434at38820	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
21434at38820	Duplicated	Chr6A	483014899	483017032	-	324.9	152	https://www.orthodb.org/v10?query=21434at38820	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
21434at38820	Duplicated	Chr6D	361960310	361962345	-	325.1	152	https://www.orthodb.org/v10?query=21434at38820	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
21440at38820	Duplicated	Chr3A	748743569	748745652	-	226.5	193	https://www.orthodb.org/v10?query=21440at38820	uncharacterized protein LOC101754844
21440at38820	Duplicated	Chr3D	615962698	615964846	-	229.9	185	https://www.orthodb.org/v10?query=21440at38820	uncharacterized protein LOC101754844
21440at38820	Duplicated	Chr3B	845012268	845014370	-	230.7	192	https://www.orthodb.org/v10?query=21440at38820	uncharacterized protein LOC101754844
21441at38820	Duplicated	Chr5A	524761340	524762446	-	232.3	140	https://www.orthodb.org/v10?query=21441at38820	E3 ubiquitin ligase BIG BROTHER
21441at38820	Duplicated	Chr5B	499262378	499263469	-	238.4	139	https://www.orthodb.org/v10?query=21441at38820	E3 ubiquitin ligase BIG BROTHER
21442at38820	Duplicated	Chr5B	119781837	119783458	+	271.8	144	https://www.orthodb.org/v10?query=21442at38820	uncharacterized protein LOC101783101
21442at38820	Duplicated	Chr5D	108136882	108138689	+	273.9	144	https://www.orthodb.org/v10?query=21442at38820	uncharacterized protein LOC101783101
21442at38820	Duplicated	Chr5A	112956940	112958556	+	274.7	144	https://www.orthodb.org/v10?query=21442at38820	uncharacterized protein LOC101783101
21461at38820	Duplicated	Chr4D	16230830	16233040	-	374.6	174	https://www.orthodb.org/v10?query=21461at38820	N-terminal acetyltransferase B complex catalytic subunit NAA20
21461at38820	Duplicated	Chr4A	583683891	583685991	+	376.4	176	https://www.orthodb.org/v10?query=21461at38820	N-terminal acetyltransferase B complex catalytic subunit NAA20
21461at38820	Duplicated	Chr4B	29948549	29950976	-	396.1	172	https://www.orthodb.org/v10?query=21461at38820	N-terminal acetyltransferase B complex catalytic subunit NAA20
21462at38820	Duplicated	Chr2B	138962598	138963463	+	319.3	158	https://www.orthodb.org/v10?query=21462at38820	uncharacterized protein LOC8072240
21462at38820	Duplicated	Chr2A	84897065	84897892	+	351.3	158	https://www.orthodb.org/v10?query=21462at38820	uncharacterized protein LOC8072240
21462at38820	Duplicated	Chr2D	81898991	81899761	+	353.4	158	https://www.orthodb.org/v10?query=21462at38820	uncharacterized protein LOC8072240
21474at38820	Duplicated	Chr5D	281049858	281053032	-	240.2	147	https://www.orthodb.org/v10?query=21474at38820	Meiotic nuclear division protein 1 homolog
21474at38820	Duplicated	Chr5B	319425425	319428643	-	241.4	144	https://www.orthodb.org/v10?query=21474at38820	Meiotic nuclear division protein 1 homolog
21474at38820	Duplicated	Chr5A	367890768	367894107	-	242.1	144	https://www.orthodb.org/v10?query=21474at38820	Meiotic nuclear division protein 1 homolog
21477at38820	Duplicated	Chr3B	431910880	431914416	-	334.7	187	https://www.orthodb.org/v10?query=21477at38820	Homeobox-leucine zipper protein HOX3
21477at38820	Duplicated	Chr3A	443931077	443934407	-	341.0	198	https://www.orthodb.org/v10?query=21477at38820	Homeobox-leucine zipper protein HOX3
21477at38820	Duplicated	Chr3D	322515813	322519321	-	357.6	193	https://www.orthodb.org/v10?query=21477at38820	Homeobox-leucine zipper protein HOX3
21486at38820	Duplicated	Chr4B	52912683	52914836	-	317.4	177	https://www.orthodb.org/v10?query=21486at38820	uncharacterized protein LOC109784034
21486at38820	Duplicated	Chr4A:35308311-566663999	566661577	566663999	+	330.0	177	https://www.orthodb.org/v10?query=21486at38820	uncharacterized protein LOC109784034
21488at38820	Duplicated	Chr1A	370168815	370169600	+	370.0	213	https://www.orthodb.org/v10?query=21488at38820	Cytochrome c-type biogenesis protein CcmE
21488at38820	Duplicated	Chr1B	402982499	402983284	+	371.1	217	https://www.orthodb.org/v10?query=21488at38820	Cytochrome c-type biogenesis protein CcmE
21488at38820	Duplicated	Chr1D	298053207	298053992	+	371.2	213	https://www.orthodb.org/v10?query=21488at38820	Cytochrome c-type biogenesis protein CcmE
21497at38820	Duplicated	Chr2B	286664800	286667242	-	297.4	148	https://www.orthodb.org/v10?query=21497at38820	ATP synthase subunit delta', mitochondrial
21497at38820	Duplicated	Chr2A	353356909	353359422	-	298.0	151	https://www.orthodb.org/v10?query=21497at38820	ATP synthase subunit delta', mitochondrial
21497at38820	Duplicated	Chr2D	273177378	273179814	-	300.9	148	https://www.orthodb.org/v10?query=21497at38820	ATP synthase subunit delta', mitochondrial
21507at38820	Duplicated	Chr3B	407884609	407888424	-	225.7	136	https://www.orthodb.org/v10?query=21507at38820	N-alpha-acetyltransferase 50
21507at38820	Duplicated	Chr3D	302078396	302081863	+	227.8	136	https://www.orthodb.org/v10?query=21507at38820	N-alpha-acetyltransferase 50
21519at38820	Duplicated	Chr6B	246425241	246427220	+	304.4	217	https://www.orthodb.org/v10?query=21519at38820	Ubiquitin-like superfamily protein
21519at38820	Duplicated	Chr6A	187703745	187705730	+	304.9	216	https://www.orthodb.org/v10?query=21519at38820	Ubiquitin-like superfamily protein
21519at38820	Duplicated	Chr6D	162825888	162827864	+	309.6	216	https://www.orthodb.org/v10?query=21519at38820	Ubiquitin-like superfamily protein
21520at38820	Duplicated	Chr2B	632772915	632773978	+	300.5	174	https://www.orthodb.org/v10?query=21520at38820	Homeobox-leucine zipper protein HOX17
21520at38820	Duplicated	Chr2A	676037248	676038273	+	308.0	169	https://www.orthodb.org/v10?query=21520at38820	Homeobox-leucine zipper protein HOX17
21528at38820	Duplicated	Chr4D	499470362	499471539	+	295.8	155	https://www.orthodb.org/v10?query=21528at38820	Heavy metal-associated domain, HMA
21528at38820	Duplicated	Chr4B	641353730	641355037	+	326.0	155	https://www.orthodb.org/v10?query=21528at38820	Heavy metal-associated domain, HMA
21528at38820	Duplicated	Chr5A	681988612	681989727	+	328.8	155	https://www.orthodb.org/v10?query=21528at38820	Heavy metal-associated domain, HMA
21538at38820	Duplicated	Chr7D	522270922	522273274	-	342.8	170	https://www.orthodb.org/v10?query=21538at38820	Peptidyl-prolyl cis-trans isomerase
21538at38820	Duplicated	Chr7A	600514948	600516972	-	346.2	170	https://www.orthodb.org/v10?query=21538at38820	Peptidyl-prolyl cis-trans isomerase
21538at38820	Duplicated	Chr7B	558277534	558279926	-	355.8	170	https://www.orthodb.org/v10?query=21538at38820	Peptidyl-prolyl cis-trans isomerase
21542at38820	Complete	Chr5D:490226184-609617401	490226184	490227803	-	267.3	136	https://www.orthodb.org/v10?query=21542at38820	AP complex subunit sigma
21544at38820	Duplicated	Chr5A	120598226	120600080	-	276.8	147	https://www.orthodb.org/v10?query=21544at38820	uncharacterized protein LOC4352513
21544at38820	Duplicated	Chr5D	113995396	113997245	-	281.0	148	https://www.orthodb.org/v10?query=21544at38820	uncharacterized protein LOC4352513
21544at38820	Duplicated	Chr5B	126098789	126100623	-	281.1	147	https://www.orthodb.org/v10?query=21544at38820	uncharacterized protein LOC4352513
21546at38820	Duplicated	Chr3D	126768047	126770137	+	292.5	155	https://www.orthodb.org/v10?query=21546at38820	Dual specificity phosphatase
21546at38820	Duplicated	Chr3B	191957159	191959143	+	292.6	155	https://www.orthodb.org/v10?query=21546at38820	Dual specificity phosphatase
21546at38820	Duplicated	Chr3A	147483326	147485423	+	292.7	155	https://www.orthodb.org/v10?query=21546at38820	Dual specificity phosphatase
21549at38820	Duplicated	Chr2B	637674356	637678975	+	300.0	216	https://www.orthodb.org/v10?query=21549at38820	protein unc-45 homolog A
21549at38820	Duplicated	Chr2A	678108654	678114513	+	306.5	226	https://www.orthodb.org/v10?query=21549at38820	protein unc-45 homolog A
21549at38820	Duplicated	Chr2D	531783995	531788309	+	308.6	217	https://www.orthodb.org/v10?query=21549at38820	protein unc-45 homolog A
21551at38820	Duplicated	Chr7B	307046738	307091030	+	334.6	231	https://www.orthodb.org/v10?query=21551at38820	uncharacterized protein LOC109740658
21551at38820	Duplicated	Chr7A	358186839	358228864	+	336.2	231	https://www.orthodb.org/v10?query=21551at38820	uncharacterized protein LOC109740658
21551at38820	Duplicated	Chr7D	306958806	306984436	+	345.7	231	https://www.orthodb.org/v10?query=21551at38820	uncharacterized protein LOC109740658
21561at38820	Duplicated	Chr3B	697960468	697962146	-	334.8	192	https://www.orthodb.org/v10?query=21561at38820	uncharacterized protein LOC103650926
21561at38820	Duplicated	Chr3D	519236032	519237628	+	353.5	193	https://www.orthodb.org/v10?query=21561at38820	uncharacterized protein LOC103650926
21561at38820	Duplicated	Chr3A	654266680	654268343	-	358.6	194	https://www.orthodb.org/v10?query=21561at38820	uncharacterized protein LOC103650926
21570at38820	Duplicated	Chr5A	624411254	624415485	+	346.7	254	https://www.orthodb.org/v10?query=21570at38820	rRNA-processing protein efg1
21570at38820	Duplicated	Chr5B	621567527	621571588	+	395.1	256	https://www.orthodb.org/v10?query=21570at38820	rRNA-processing protein efg1
21570at38820	Duplicated	Chr5D	501692413	501696325	+	398.8	256	https://www.orthodb.org/v10?query=21570at38820	rRNA-processing protein efg1
21573at38820	Duplicated	Chr6B	133454876	133458072	-	383.9	270	https://www.orthodb.org/v10?query=21573at38820	uncharacterized protein LOC109777063
21573at38820	Duplicated	Chr6D	78510386	78513561	-	390.6	270	https://www.orthodb.org/v10?query=21573at38820	uncharacterized protein LOC109777063
21573at38820	Duplicated	Chr6A	74420202	74424635	-	398.8	270	https://www.orthodb.org/v10?query=21573at38820	uncharacterized protein LOC109777063
21579at38820	Duplicated	Chr1B	588457099	588457894	+	333.9	177	https://www.orthodb.org/v10?query=21579at38820	cyclic phosphodiesterase
21579at38820	Duplicated	Chr1D	432860504	432861298	+	336.1	177	https://www.orthodb.org/v10?query=21579at38820	cyclic phosphodiesterase
21579at38820	Duplicated	Chr1A	529744932	529745714	+	340.8	177	https://www.orthodb.org/v10?query=21579at38820	cyclic phosphodiesterase
21582at38820	Duplicated	Chr2B	769984719	769987776	+	294.7	139	https://www.orthodb.org/v10?query=21582at38820	uncharacterized protein At5g50100, mitochondrial
21582at38820	Duplicated	Chr2D	623547059	623551112	+	300.1	137	https://www.orthodb.org/v10?query=21582at38820	uncharacterized protein At5g50100, mitochondrial
21585at38820	Duplicated	Chr4D	498070509	498072032	-	384.2	215	https://www.orthodb.org/v10?query=21585at38820	Nucleotide-binding, alpha-beta plait domain containing protein. (Os03t0123200-01)
21585at38820	Duplicated	Chr5A:638982853-680374449	680372725	680374449	-	385.4	216	https://www.orthodb.org/v10?query=21585at38820	Nucleotide-binding, alpha-beta plait domain containing protein. (Os03t0123200-01)
21589at38820	Duplicated	Chr7D	207120395	207122959	-	572.9	483	https://www.orthodb.org/v10?query=21589at38820	CBF1-interacting co-repressor CIR N-terminal
21589at38820	Duplicated	Chr7B	183063857	183066402	-	573.6	463	https://www.orthodb.org/v10?query=21589at38820	CBF1-interacting co-repressor CIR N-terminal
21590at38820	Duplicated	Chr2B	788525267	788527575	-	421.4	250	https://www.orthodb.org/v10?query=21590at38820	Clathrin light chain
21590at38820	Duplicated	Chr2D	638314599	638316956	+	422.7	257	https://www.orthodb.org/v10?query=21590at38820	Clathrin light chain
21590at38820	Duplicated	Chr2A	767743364	767745718	+	428.5	257	https://www.orthodb.org/v10?query=21590at38820	Clathrin light chain
21591at38820	Duplicated	Chr2B	61694545	61696558	+	358.7	309	https://www.orthodb.org/v10?query=21591at38820	uncharacterized protein LOC109743674
21591at38820	Duplicated	Chr2A	40621180	40623170	+	358.9	307	https://www.orthodb.org/v10?query=21591at38820	uncharacterized protein LOC109743674
21591at38820	Duplicated	Chr2D	35067352	35069483	+	379.7	317	https://www.orthodb.org/v10?query=21591at38820	uncharacterized protein LOC109743674
21602at38820	Complete	Chr7A	195052461	195057954	-	293.7	298	https://www.orthodb.org/v10?query=21602at38820	serine/threonine-protein phosphatase 4 regulatory subunit 2
21604at38820	Duplicated	Chr3A	63462236	63464832	-	279.4	185	https://www.orthodb.org/v10?query=21604at38820	Proactivator polypeptide-like 1
21604at38820	Duplicated	Chr3B	90882921	90885314	-	279.9	183	https://www.orthodb.org/v10?query=21604at38820	Proactivator polypeptide-like 1
21604at38820	Duplicated	Chr3D	49777474	49780148	-	282.4	171	https://www.orthodb.org/v10?query=21604at38820	Proactivator polypeptide-like 1
21607at38820	Complete	Chr2A:376065771-508802737	508799218	508802737	-	264.2	131	https://www.orthodb.org/v10?query=21607at38820	LOC101758853
21610at38820	Duplicated	Chr7D	273446856	273448252	-	310.4	155	https://www.orthodb.org/v10?query=21610at38820	PLATZ transcription factor
21610at38820	Duplicated	Chr7B	282531536	282532957	+	310.8	155	https://www.orthodb.org/v10?query=21610at38820	PLATZ transcription factor
21610at38820	Duplicated	Chr7A	307458423	307459827	-	317.9	162	https://www.orthodb.org/v10?query=21610at38820	PLATZ transcription factor
21614at38820	Duplicated	Chr3B	372628298	372634036	+	356.0	197	https://www.orthodb.org/v10?query=21614at38820	Phosphorylated adapter RNA export protein
21614at38820	Duplicated	Chr3D	273923306	273929080	+	358.8	198	https://www.orthodb.org/v10?query=21614at38820	Phosphorylated adapter RNA export protein
21635at38820	Duplicated	Chr4B:380804894-467539647	467535754	467539647	-	305.9	156	https://www.orthodb.org/v10?query=21635at38820	Peptidyl-tRNA hydrolase ICT1, mitochondrial
21635at38820	Duplicated	Chr4A	82682813	82686788	+	306.4	155	https://www.orthodb.org/v10?query=21635at38820	Peptidyl-tRNA hydrolase ICT1, mitochondrial
21636at38820	Duplicated	Chr4A	128924933	128925683	+	340.6	171	https://www.orthodb.org/v10?query=21636at38820	rhodanese-like domain-containing protein 10
21636at38820	Duplicated	Chr4B	419264968	419265705	-	342.1	171	https://www.orthodb.org/v10?query=21636at38820	rhodanese-like domain-containing protein 10
21636at38820	Duplicated	Chr4D	340180965	340181718	-	343.3	171	https://www.orthodb.org/v10?query=21636at38820	rhodanese-like domain-containing protein 10
21648at38820	Duplicated	Chr7B	596886212	596886790	-	336.2	170	https://www.orthodb.org/v10?query=21648at38820	uncharacterized protein LOC102701151
21648at38820	Duplicated	Chr7D	550587213	550587791	+	337.0	170	https://www.orthodb.org/v10?query=21648at38820	uncharacterized protein LOC102701151
21648at38820	Duplicated	Chr7A	636788783	636789361	+	338.9	170	https://www.orthodb.org/v10?query=21648at38820	uncharacterized protein LOC102701151
21654at38820	Duplicated	Chr1A	376857784	376863364	-	435.4	322	https://www.orthodb.org/v10?query=21654at38820	Transcription factor UNE10
21654at38820	Duplicated	Chr1D	303481974	303489879	-	439.6	325	https://www.orthodb.org/v10?query=21654at38820	Transcription factor UNE10
21654at38820	Duplicated	Chr1B	411987848	411997678	-	440.0	333	https://www.orthodb.org/v10?query=21654at38820	Transcription factor UNE10
21659at38820	Duplicated	Chr1B	319375628	319395353	-	336.5	156	https://www.orthodb.org/v10?query=21659at38820	E3 ubiquitin-protein ligase MARCH11 isoform X1
21659at38820	Duplicated	Chr1A	283664747	283671719	-	342.0	156	https://www.orthodb.org/v10?query=21659at38820	E3 ubiquitin-protein ligase MARCH11 isoform X1
21659at38820	Duplicated	Chr1D	221648196	221654381	-	343.5	156	https://www.orthodb.org/v10?query=21659at38820	E3 ubiquitin-protein ligase MARCH11 isoform X1
21666at38820	Duplicated	Chr1B	649784866	649788005	-	344.1	200	https://www.orthodb.org/v10?query=21666at38820	Auxin-responsive protein
21666at38820	Duplicated	Chr1A	559912907	559915957	-	348.3	188	https://www.orthodb.org/v10?query=21666at38820	Auxin-responsive protein
21666at38820	Duplicated	Chr1D	468141887	468145051	-	350.2	202	https://www.orthodb.org/v10?query=21666at38820	Auxin-responsive protein
21671at38820	Duplicated	Chr3D	442057145	442059484	+	326.7	183	https://www.orthodb.org/v10?query=21671at38820	Cupin, RmlC-type
21671at38820	Duplicated	Chr3A	581675610	581678615	+	328.4	183	https://www.orthodb.org/v10?query=21671at38820	Cupin, RmlC-type
21671at38820	Duplicated	Chr3B	593524420	593526839	+	329.4	191	https://www.orthodb.org/v10?query=21671at38820	Cupin, RmlC-type
21674at38820	Complete	Chr7A	235185487	235186778	+	319.6	172	https://www.orthodb.org/v10?query=21674at38820	psbP domain-containing protein 3, chloroplastic
21679at38820	Duplicated	Chr1B	570927646	570928527	+	206.8	141	https://www.orthodb.org/v10?query=21679at38820	Ferredoxin-related
21679at38820	Duplicated	Chr1D	419975826	419976703	+	207.0	141	https://www.orthodb.org/v10?query=21679at38820	Ferredoxin-related
21679at38820	Duplicated	Chr1A	516048041	516048927	+	207.3	141	https://www.orthodb.org/v10?query=21679at38820	Ferredoxin-related
21697at38820	Duplicated	Chr7D:13870742-14267590	14265729	14267590	-	206.3	108	https://www.orthodb.org/v10?query=21697at38820	30S ribosomal protein S13, chloroplastic
21697at38820	Duplicated	Chr4D	17212676	17213391	+	235.5	117	https://www.orthodb.org/v10?query=21697at38820	30S ribosomal protein S13, chloroplastic
21697at38820	Duplicated	Chr4B	31485277	31486567	+	239.3	121	https://www.orthodb.org/v10?query=21697at38820	30S ribosomal protein S13, chloroplastic
21697at38820	Duplicated	Chr4A	582653476	582654782	-	242.2	121	https://www.orthodb.org/v10?query=21697at38820	30S ribosomal protein S13, chloroplastic
21699at38820	Duplicated	Chr6A	54833712	54837741	+	409.4	204	https://www.orthodb.org/v10?query=21699at38820	bax inhibitor 1
21699at38820	Duplicated	Chr6D	55724204	55728413	+	416.7	203	https://www.orthodb.org/v10?query=21699at38820	bax inhibitor 1
21699at38820	Duplicated	Chr6B	101960153	101964484	-	440.1	216	https://www.orthodb.org/v10?query=21699at38820	bax inhibitor 1
21701at38820	Duplicated	Chr4B	506081881	506082720	+	277.5	210	https://www.orthodb.org/v10?query=21701at38820	uncharacterized protein LOC107303743
21701at38820	Duplicated	Chr4D	409061561	409062406	-	279.7	205	https://www.orthodb.org/v10?query=21701at38820	uncharacterized protein LOC107303743
21701at38820	Duplicated	Chr4A	80826595	80827440	-	284.4	205	https://www.orthodb.org/v10?query=21701at38820	uncharacterized protein LOC107303743
21706at38820	Duplicated	Chr5D	458605000	458608416	+	315.0	175	https://www.orthodb.org/v10?query=21706at38820	vacuolar protein sorting-associated protein 2 homolog 2
21706at38820	Duplicated	Chr5B	560811174	560814862	+	346.7	194	https://www.orthodb.org/v10?query=21706at38820	vacuolar protein sorting-associated protein 2 homolog 2
21706at38820	Duplicated	Chr5A	575824308	575828444	+	348.6	200	https://www.orthodb.org/v10?query=21706at38820	vacuolar protein sorting-associated protein 2 homolog 2
21708at38820	Duplicated	Chr6A	559447615	559452263	-	254.2	141	https://www.orthodb.org/v10?query=21708at38820	Adenine nucleotide alpha hydrolases-like superfamily protein
21708at38820	Duplicated	Chr6D	433280082	433284831	-	261.4	133	https://www.orthodb.org/v10?query=21708at38820	Adenine nucleotide alpha hydrolases-like superfamily protein
21708at38820	Duplicated	Chr6B	628623901	628628641	-	263.0	133	https://www.orthodb.org/v10?query=21708at38820	Adenine nucleotide alpha hydrolases-like superfamily protein
21710at38820	Duplicated	Chr5A	680944465	680946233	+	293.1	180	https://www.orthodb.org/v10?query=21710at38820	Ribosomal protein L11, C-terminal
21710at38820	Duplicated	Chr4B	639541371	639543326	+	293.3	180	https://www.orthodb.org/v10?query=21710at38820	Ribosomal protein L11, C-terminal
21710at38820	Duplicated	Chr4D	498631007	498633096	+	302.5	178	https://www.orthodb.org/v10?query=21710at38820	Ribosomal protein L11, C-terminal
21716at38820	Duplicated	Chr6D	345354729	345356666	+	335.9	184	https://www.orthodb.org/v10?query=21716at38820	Peroxisomal biogenesis factor 19
21716at38820	Duplicated	Chr6B	508154627	508156618	-	336.3	183	https://www.orthodb.org/v10?query=21716at38820	Peroxisomal biogenesis factor 19
21716at38820	Duplicated	Chr6A	463839553	463841548	+	338.0	183	https://www.orthodb.org/v10?query=21716at38820	Peroxisomal biogenesis factor 19
21717at38820	Duplicated	Chr5B	418548051	418549619	+	516.1	453	https://www.orthodb.org/v10?query=21717at38820	NF-kappa-B-activating protein
21717at38820	Duplicated	Chr5A	453905980	453907554	+	517.9	446	https://www.orthodb.org/v10?query=21717at38820	NF-kappa-B-activating protein
21717at38820	Duplicated	Chr5D	355685124	355686728	+	521.8	454	https://www.orthodb.org/v10?query=21717at38820	NF-kappa-B-activating protein
21721at38820	Duplicated	Chr6B	605475983	605482082	+	342.9	164	https://www.orthodb.org/v10?query=21721at38820	protein LSM12 homolog
21721at38820	Duplicated	Chr6D	420356424	420362116	+	343.0	164	https://www.orthodb.org/v10?query=21721at38820	protein LSM12 homolog
21740at38820	Duplicated	Chr3D	482270762	482271550	+	237.1	137	https://www.orthodb.org/v10?query=21740at38820	uncharacterized protein LOC102721231
21740at38820	Duplicated	Chr3A	624827401	624828169	+	266.8	137	https://www.orthodb.org/v10?query=21740at38820	uncharacterized protein LOC102721231
21740at38820	Duplicated	Chr3B	657825675	657826486	+	267.1	137	https://www.orthodb.org/v10?query=21740at38820	uncharacterized protein LOC102721231
21742at38820	Duplicated	Chr2A	176458939	176459843	+	258.2	209	https://www.orthodb.org/v10?query=21742at38820	Remorin
21742at38820	Duplicated	Chr2B	225407389	225408288	+	258.8	189	https://www.orthodb.org/v10?query=21742at38820	Remorin
21742at38820	Duplicated	Chr2D	162961655	162962556	+	259.6	209	https://www.orthodb.org/v10?query=21742at38820	Remorin
21742at38820	Duplicated	Chr5D	520064682	520066459	+	292.8	208	https://www.orthodb.org/v10?query=21742at38820	Remorin
21742at38820	Duplicated	Chr5A	645858187	645859866	+	299.2	194	https://www.orthodb.org/v10?query=21742at38820	Remorin
